Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,19.5,0.3715,,,,,
2,0.1,20,0.3717,,,,,
2,0.1,20.5,0.3719,,,,,
2,0.1,21,0.3725,,,,,
2,0.1,21.5,0.373,,,,,
2,0.1,22,0.3735,,,,,
2,0.1,22.5,0.3739,,,,,
2,0.1,23,0.3742,,,,,
2,0.1,23.5,0.3743,,,,,
2,0.1,24,0.3746,,,,,
2,0.1,24.5,0.3752,,,,,
2,0.1,25,0.3756,,,,,
2,0.1,25.5,0.3762,,,,,
2,0.1,26,0.3769,,,,,
2,0.1,26.4,0.3771,,,,,
2,0.1,26.8,0.3778,,,,,
2,0.1,27.3,0.3784,,,,,
2,0.1,27.6,0.3787,,,,,
2,0.1,28.1,0.3794,,,,,
2,0.1,28.6,0.3803,,,,,
2,0.1,29,0.3808,,,,,
2,0.1,29.5,0.3816,,,,,
2,0.1,30,0.3826,,,,,
2,0.1,30.5,0.3835,,,,,
2,0.1,30.9,0.3844,,,,,
2,0.1,31.4,0.3854,,,,,
2,0.1,31.9,0.3865,,,,,
2,0.1,32.4,0.3875,,,,,
2,0.1,33,0.3891,,,,,
2,0.1,33.3,0.3901,,,,,
2,0.1,33.9,0.3917,,,,,
2,0.1,34.4,0.3934,,,,,
2,0.1,34.9,0.3949,,,,,
2,0.1,35.4,0.3964,,,,,
2,0.1,35.8,0.3976,,,,,
2,0.1,36.3,0.3995,,,,,
2,0.1,36.8,0.4015,,,,,
2,0.1,37.3,0.4038,,,,,
2,0.1,37.7,0.4052,,,,,
2,0.1,38.2,0.4083,,,,,
2,0.1,38.7,0.411,,,,,
2,0.1,39.2,0.4129,,,,,
2,0.1,39.7,0.4154,,,,,
2,0.1,40.2,0.418,,,,,
2,0.1,40.6,0.4208,,,,,
2,0.1,41.2,0.4239,,,,,
2,0.1,41.6,0.4266,,,,,
2,0.1,42.2,0.43,,,,,
2,0.1,42.7,0.433,,,,,
2,0.1,43.1,0.436,,,,,
2,0.1,43.6,0.4389,,,,,
2,0.1,44.2,0.4425,,,,,
2,0.1,44.6,0.4454,,,,,
2,0.1,45.1,0.4485,,,,,
2,0.1,45.6,0.4517,,,,,
2,0.1,46.1,0.4548,,,,,
2,0.1,46.6,0.4578,,,,,
2,0.1,47.1,0.4608,,,,,
2,0.1,47.6,0.4637,,,,,
2,0.1,48.1,0.466,,,,,
2,0.1,48.6,0.469,,,,,
2,0.1,49.1,0.4714,,,,,
2,0.1,49.6,0.4737,,,,,
2,0.1,50.1,0.4761,,,,,
2,0.1,50.5,0.4783,,,,,
2,0.1,51.1,0.4806,,,,,
2,0.1,51.6,0.4822,,,,,
2,0.1,52.1,0.4841,,,,,
2,0.1,52.5,0.4854,,,,,
2,0.1,53.1,0.4873,,,,,
2,0.1,53.6,0.4886,,,,,
2,0.1,54.1,0.4897,,,,,
2,0.1,54.6,0.4912,,,,,
2,0.1,55,0.4917,,,,,
2,0.1,55.6,0.4926,,,,,
2,0.1,56.1,0.4935,,,,,
2,0.1,56.5,0.4941,,,,,
2,0.1,57,0.4949,,,,,
2,0.1,57.5,0.4951,,,,,
2,0.1,58.1,0.4957,,,,,
2,0.1,58.5,0.496,,,,,
2,0.1,59,0.4965,,,,,
2,0.1,59.5,0.4969,,,,,
2,0.1,60,0.4971,,,,,
2,0.1,60.5,0.4976,,,,,
2,0.1,61,0.4979,,,,,
2,0.1,61.5,0.4978,,,,,
2,0.1,62,0.498,,,,,
2,0.1,62.5,0.4984,,,,,
2,0.1,62.9,0.4988,,,,,
2,0.1,63.6,0.4987,,,,,
2,0.1,63.9,0.4989,,,,,
2,0.1,64.4,0.4988,,,,,
3,0.5,10.6,0.3968,,,,,
3,0.5,10.9,0.3971,,,,,
3,0.5,11.4,0.3973,,,,,
3,0.5,11.9,0.3974,,,,,
3,0.5,12.4,0.3978,,,,,
3,0.5,12.9,0.3982,,,,,
3,0.5,13.4,0.3985,,,,,
3,0.5,13.9,0.3991,,,,,
3,0.5,14.4,0.3995,,,,,
3,0.5,14.9,0.3996,,,,,
3,0.5,15.4,0.4002,,,,,
3,0.5,15.9,0.4006,,,,,
3,0.5,16.4,0.401,,,,,
3,0.5,17,0.4012,,,,,
3,0.5,17.4,0.4016,,,,,
3,0.5,17.9,0.4018,,,,,
3,0.5,18.4,0.4021,,,,,
3,0.5,19,0.4023,,,,,
3,0.5,19.5,0.4027,,,,,
3,0.5,20,0.4029,,,,,
3,0.5,20.5,0.4038,,,,,
3,0.5,21,0.4047,,,,,
3,0.5,21.5,0.4058,,,,,
3,0.5,22,0.4068,,,,,
3,0.5,22.5,0.4072,,,,,
3,0.5,23,0.4078,,,,,
3,0.5,23.5,0.4087,,,,,
3,0.5,24,0.4101,,,,,
3,0.5,24.5,0.4108,,,,,
3,0.5,25,0.4119,,,,,
3,0.5,25.5,0.4127,,,,,
3,0.5,26,0.4136,,,,,
3,0.5,26.4,0.4145,,,,,
3,0.5,26.8,0.4155,,,,,
3,0.5,27.3,0.4166,,,,,
3,0.5,27.6,0.4177,,,,,
3,0.5,28.1,0.4184,,,,,
3,0.5,28.6,0.4197,,,,,
3,0.5,29,0.4209,,,,,
3,0.5,29.5,0.4223,,,,,
3,0.5,30,0.4235,,,,,
3,0.5,30.5,0.425,,,,,
3,0.5,30.9,0.427,,,,,
3,0.5,31.4,0.4287,,,,,
3,0.5,31.9,0.4305,,,,,
3,0.5,32.4,0.4322,,,,,
3,0.5,33,0.4348,,,,,
3,0.5,33.3,0.4368,,,,,
3,0.5,33.9,0.4395,,,,,
3,0.5,34.4,0.4418,,,,,
3,0.5,34.9,0.4443,,,,,
3,0.5,35.4,0.4478,,,,,
3,0.5,35.8,0.4498,,,,,
3,0.5,36.3,0.4526,,,,,
3,0.5,36.8,0.4554,,,,,
3,0.5,37.3,0.4583,,,,,
3,0.5,37.7,0.4601,,,,,
3,0.5,38.2,0.4638,,,,,
3,0.5,38.7,0.4665,,,,,
3,0.5,39.2,0.47,,,,,
3,0.5,39.7,0.473,,,,,
3,0.5,40.2,0.4759,,,,,
3,0.5,40.6,0.4788,,,,,
3,0.5,41.2,0.482,,,,,
3,0.5,41.6,0.4847,,,,,
3,0.5,42.2,0.4879,,,,,
3,0.5,42.7,0.4906,,,,,
3,0.5,43.1,0.4931,,,,,
3,0.5,43.6,0.4957,,,,,
3,0.5,44.2,0.4983,,,,,
3,0.5,44.6,0.5001,,,,,
3,0.5,45.1,0.5027,,,,,
3,0.5,45.6,0.5046,,,,,
3,0.5,46.1,0.5062,,,,,
3,0.5,46.6,0.5081,,,,,
3,0.5,47.1,0.5098,,,,,
3,0.5,47.6,0.5109,,,,,
3,0.5,48.1,0.5119,,,,,
3,0.5,48.6,0.5143,,,,,
3,0.5,49.1,0.5147,,,,,
3,0.5,49.6,0.5155,,,,,
3,0.5,50.1,0.5162,,,,,
3,0.5,50.5,0.517,,,,,
3,0.5,51.1,0.5179,,,,,
3,0.5,51.6,0.5188,,,,,
3,0.5,52.1,0.5194,,,,,
3,0.5,52.5,0.5196,,,,,
3,0.5,53.1,0.5202,,,,,
3,0.5,53.6,0.5207,,,,,
3,0.5,54.1,0.521,,,,,
3,0.5,54.6,0.5211,,,,,
3,0.5,55,0.5217,,,,,
3,0.5,55.6,0.5217,,,,,
3,0.5,56.1,0.5221,,,,,
3,0.5,56.5,0.5223,,,,,
3,0.5,57,0.5225,,,,,
3,0.5,57.5,0.5226,,,,,
3,0.5,58.1,0.5229,,,,,
3,0.5,58.5,0.5233,,,,,
3,0.5,59,0.5233,,,,,
3,0.5,59.5,0.5233,,,,,
3,0.5,60,0.5233,,,,,
3,0.5,60.5,0.5237,,,,,
3,0.5,61,0.5237,,,,,
3,0.5,61.5,0.5238,,,,,
3,0.5,62,0.5238,,,,,
3,0.5,62.5,0.5244,,,,,
3,0.5,62.9,0.5244,,,,,
3,0.5,63.6,0.5242,,,,,
3,0.5,63.9,0.5244,,,,,
3,0.5,64.4,0.5248,,,,,
4,1,10.6,0.2228,,,,,
4,1,10.9,0.2222,,,,,
4,1,11.4,0.2224,,,,,
4,1,11.9,0.2224,,,,,
4,1,12.4,0.2227,,,,,
4,1,12.9,0.2227,,,,,
4,1,13.4,0.2229,,,,,
4,1,13.9,0.2233,,,,,
4,1,14.4,0.2237,,,,,
4,1,14.9,0.224,,,,,
4,1,15.4,0.2244,,,,,
4,1,15.9,0.225,,,,,
4,1,16.4,0.2255,,,,,
4,1,17,0.2258,,,,,
4,1,17.4,0.2259,,,,,
4,1,17.9,0.2262,,,,,
4,1,18.4,0.2267,,,,,
4,1,19,0.227,,,,,
4,1,19.5,0.2271,,,,,
4,1,20,0.2274,,,,,
4,1,20.5,0.2278,,,,,
4,1,21,0.2288,,,,,
4,1,21.5,0.2294,,,,,
4,1,22,0.2293,,,,,
4,1,22.5,0.2297,,,,,
4,1,23,0.2304,,,,,
4,1,23.5,0.2314,,,,,
4,1,24,0.232,,,,,
4,1,24.5,0.2329,,,,,
4,1,25,0.2333,,,,,
4,1,25.5,0.2341,,,,,
4,1,26,0.2346,,,,,
4,1,26.4,0.2354,,,,,
4,1,26.8,0.2362,,,,,
4,1,27.3,0.2369,,,,,
4,1,27.6,0.2376,,,,,
4,1,28.1,0.2385,,,,,
4,1,28.6,0.2399,,,,,
4,1,29,0.2411,,,,,
4,1,29.5,0.2419,,,,,
4,1,30,0.2431,,,,,
4,1,30.5,0.2438,,,,,
4,1,30.9,0.2452,,,,,
4,1,31.4,0.2463,,,,,
4,1,31.9,0.2483,,,,,
4,1,32.4,0.2496,,,,,
4,1,33,0.2511,,,,,
4,1,33.3,0.2526,,,,,
4,1,33.9,0.2538,,,,,
4,1,34.4,0.2556,,,,,
4,1,34.9,0.2574,,,,,
4,1,35.4,0.2586,,,,,
4,1,35.8,0.2603,,,,,
4,1,36.3,0.2619,,,,,
4,1,36.8,0.2633,,,,,
4,1,37.3,0.2647,,,,,
4,1,37.7,0.2656,,,,,
4,1,38.2,0.2678,,,,,
4,1,38.7,0.2687,,,,,
4,1,39.2,0.2698,,,,,
4,1,39.7,0.2712,,,,,
4,1,40.2,0.2723,,,,,
4,1,40.6,0.2733,,,,,
4,1,41.2,0.2746,,,,,
4,1,41.6,0.2755,,,,,
4,1,42.2,0.2763,,,,,
4,1,42.7,0.277,,,,,
4,1,43.1,0.2778,,,,,
4,1,43.6,0.2786,,,,,
4,1,44.2,0.2792,,,,,
4,1,44.6,0.28,,,,,
4,1,45.1,0.2804,,,,,
4,1,45.6,0.2807,,,,,
4,1,46.1,0.2812,,,,,
4,1,46.6,0.2816,,,,,
4,1,47.1,0.2818,,,,,
4,1,47.6,0.2823,,,,,
4,1,48.1,0.2824,,,,,
4,1,48.6,0.2828,,,,,
4,1,49.1,0.2831,,,,,
4,1,49.6,0.2834,,,,,
4,1,50.1,0.2833,,,,,
4,1,50.5,0.2836,,,,,
4,1,51.1,0.2837,,,,,
4,1,51.6,0.2842,,,,,
4,1,52.1,0.2842,,,,,
4,1,52.5,0.2845,,,,,
4,1,53.1,0.2849,,,,,
4,1,53.6,0.2847,,,,,
4,1,54.1,0.2848,,,,,
4,1,54.6,0.2848,,,,,
4,1,55,0.2851,,,,,
4,1,55.6,0.2853,,,,,
4,1,56.1,0.2856,,,,,
4,1,56.5,0.2858,,,,,
4,1,57,0.2856,,,,,
4,1,57.5,0.2858,,,,,
4,1,58.1,0.2859,,,,,
4,1,58.5,0.2859,,,,,
4,1,59,0.286,,,,,
4,1,59.5,0.2863,,,,,
4,1,60,0.2863,,,,,
4,1,60.5,0.2864,,,,,
4,1,61,0.2867,,,,,
4,1,61.5,0.2867,,,,,
4,1,62,0.2866,,,,,
4,1,62.5,0.287,,,,,
4,1,62.9,0.2872,,,,,
4,1,63.6,0.2873,,,,,
4,1,63.9,0.2874,,,,,
4,1,64.4,0.2876,,,,,
