Sample,Pathlength,Temperature,Absorbance, ,, ,, 
2,0.1,36.4,0.7221,,,,,
2,0.1,36.9,0.7245,,,,,
2,0.1,37.3,0.7273,,,,,
2,0.1,37.8,0.7301,,,,,
2,0.1,38.3,0.7343,,,,,
2,0.1,38.8,0.738,,,,,
2,0.1,39.3,0.7411,,,,,
2,0.1,39.7,0.7443,,,,,
2,0.1,40.2,0.7472,,,,,
2,0.1,40.7,0.7513,,,,,
2,0.1,41.2,0.7562,,,,,
2,0.1,41.7,0.7606,,,,,
2,0.1,42.2,0.765,,,,,
2,0.1,42.7,0.7698,,,,,
2,0.1,43.2,0.7748,,,,,
2,0.1,43.7,0.7792,,,,,
2,0.1,44.2,0.7851,,,,,
2,0.1,44.7,0.7901,,,,,
2,0.1,45.2,0.7959,,,,,
2,0.1,45.6,0.801,,,,,
2,0.1,46.2,0.8069,,,,,
2,0.1,46.6,0.8119,,,,,
2,0.1,47.2,0.8175,,,,,
2,0.1,47.6,0.8228,,,,,
2,0.1,48.2,0.8277,,,,,
2,0.1,48.6,0.8335,,,,,
2,0.1,49.2,0.8388,,,,,
2,0.1,49.6,0.8433,,,,,
2,0.1,50.2,0.8481,,,,,
2,0.1,50.6,0.8521,,,,,
2,0.1,51.1,0.8574,,,,,
2,0.1,51.6,0.8609,,,,,
2,0.1,52.1,0.8653,,,,,
2,0.1,52.6,0.8686,,,,,
2,0.1,53.1,0.8719,,,,,
2,0.1,53.7,0.8756,,,,,
2,0.1,54,0.878,,,,,
2,0.1,54.6,0.8808,,,,,
2,0.1,55.1,0.8829,,,,,
2,0.1,55.6,0.8851,,,,,
2,0.1,56.1,0.8876,,,,,
2,0.1,56.5,0.8892,,,,,
2,0.1,57.1,0.8904,,,,,
2,0.1,57.6,0.892,,,,,
2,0.1,58.1,0.8933,,,,,
2,0.1,58.5,0.8946,,,,,
2,0.1,59.1,0.8958,,,,,
2,0.1,59.5,0.8962,,,,,
2,0.1,60,0.8978,,,,,
2,0.1,60.6,0.8978,,,,,
2,0.1,61,0.8994,,,,,
2,0.1,61.5,0.899,,,,,
2,0.1,62.1,0.8997,,,,,
2,0.1,62.5,0.9,,,,,
2,0.1,63,0.9003,,,,,
2,0.1,63.5,0.9007,,,,,
2,0.1,64,0.9013,,,,,
2,0.1,64.5,0.9016,,,,,
3,0.5,11.1,0.6905,,,,,
3,0.5,11.4,0.6905,,,,,
3,0.5,11.9,0.6905,,,,,
3,0.5,12.4,0.6901,,,,,
3,0.5,12.8,0.6903,,,,,
3,0.5,13.3,0.6905,,,,,
3,0.5,13.8,0.6913,,,,,
3,0.5,14.3,0.6913,,,,,
3,0.5,14.8,0.6921,,,,,
3,0.5,15.3,0.6927,,,,,
3,0.5,15.8,0.6933,,,,,
3,0.5,16.3,0.6947,,,,,
3,0.5,16.8,0.6951,,,,,
3,0.5,17.3,0.6955,,,,,
3,0.5,17.8,0.6953,,,,,
3,0.5,18.3,0.6953,,,,,
3,0.5,18.7,0.6955,,,,,
3,0.5,19.2,0.6965,,,,,
3,0.5,19.8,0.6971,,,,,
3,0.5,20.2,0.6982,,,,,
3,0.5,20.7,0.699,,,,,
3,0.5,21.2,0.6994,,,,,
3,0.5,21.7,0.7004,,,,,
3,0.5,22.3,0.7012,,,,,
3,0.5,22.7,0.701,,,,,
3,0.5,23.2,0.7028,,,,,
3,0.5,23.8,0.7037,,,,,
3,0.5,24.2,0.7045,,,,,
3,0.5,24.7,0.7055,,,,,
3,0.5,25.3,0.7065,,,,,
3,0.5,25.7,0.7068,,,,,
3,0.5,26.2,0.7082,,,,,
3,0.5,26.6,0.709,,,,,
3,0.5,27,0.7097,,,,,
3,0.5,27.5,0.7113,,,,,
3,0.5,27.9,0.7126,,,,,
3,0.5,28.3,0.7153,,,,,
3,0.5,28.7,0.7161,,,,,
3,0.5,29.2,0.7174,,,,,
3,0.5,29.6,0.72,,,,,
3,0.5,30.1,0.7219,,,,,
3,0.5,30.6,0.7245,,,,,
3,0.5,31.1,0.7273,,,,,
3,0.5,31.6,0.729,,,,,
3,0.5,32,0.7321,,,,,
3,0.5,32.4,0.7354,,,,,
3,0.5,33,0.7393,,,,,
3,0.5,33.5,0.7414,,,,,
3,0.5,34,0.7441,,,,,
3,0.5,34.4,0.747,,,,,
3,0.5,34.9,0.7515,,,,,
3,0.5,35.4,0.755,,,,,
3,0.5,35.9,0.7587,,,,,
3,0.5,36.4,0.7629,,,,,
3,0.5,36.9,0.7676,,,,,
3,0.5,37.3,0.7731,,,,,
3,0.5,37.8,0.776,,,,,
3,0.5,38.3,0.7802,,,,,
3,0.5,38.8,0.7856,,,,,
3,0.5,39.3,0.7903,,,,,
3,0.5,39.7,0.7954,,,,,
3,0.5,40.2,0.8,,,,,
3,0.5,40.7,0.8059,,,,,
3,0.5,41.2,0.8095,,,,,
3,0.5,41.7,0.8151,,,,,
3,0.5,42.2,0.8215,,,,,
3,0.5,42.7,0.8253,,,,,
3,0.5,43.2,0.8316,,,,,
3,0.5,43.7,0.8349,,,,,
3,0.5,44.2,0.8393,,,,,
3,0.5,44.7,0.8447,,,,,
3,0.5,45.2,0.849,,,,,
3,0.5,45.6,0.853,,,,,
3,0.5,46.2,0.8568,,,,,
3,0.5,46.6,0.8612,,,,,
3,0.5,47.2,0.8641,,,,,
3,0.5,47.6,0.8671,,,,,
3,0.5,48.2,0.8698,,,,,
3,0.5,48.6,0.8725,,,,,
3,0.5,49.2,0.8753,,,,,
3,0.5,49.6,0.8777,,,,,
3,0.5,50.2,0.8802,,,,,
3,0.5,50.6,0.8814,,,,,
3,0.5,51.1,0.8833,,,,,
3,0.5,51.6,0.8845,,,,,
3,0.5,52.1,0.8854,,,,,
3,0.5,52.6,0.887,,,,,
3,0.5,53.1,0.8886,,,,,
3,0.5,53.7,0.8889,,,,,
3,0.5,54,0.8904,,,,,
3,0.5,54.6,0.8908,,,,,
3,0.5,55.1,0.8914,,,,,
3,0.5,55.6,0.892,,,,,
3,0.5,56.1,0.8923,,,,,
3,0.5,56.5,0.893,,,,,
3,0.5,57.1,0.8939,,,,,
3,0.5,57.6,0.8943,,,,,
3,0.5,58.1,0.8939,,,,,
3,0.5,58.5,0.8949,,,,,
3,0.5,59.1,0.8952,,,,,
3,0.5,59.5,0.8958,,,,,
3,0.5,60,0.8958,,,,,
3,0.5,60.6,0.8968,,,,,
3,0.5,61,0.8962,,,,,
3,0.5,61.5,0.8968,,,,,
3,0.5,62.1,0.8971,,,,,
3,0.5,62.5,0.8968,,,,,
3,0.5,63,0.8971,,,,,
3,0.5,63.5,0.8978,,,,,
3,0.5,64,0.8984,,,,,
3,0.5,64.5,0.8981,,,,,
4,1,11.1,0.2947,,,,,
4,1,11.4,0.2947,,,,,
4,1,11.9,0.2947,,,,,
4,1,12.4,0.2943,,,,,
4,1,12.8,0.2943,,,,,
4,1,13.3,0.2945,,,,,
4,1,13.8,0.295,,,,,
4,1,14.3,0.2955,,,,,
4,1,14.8,0.2946,,,,,
4,1,15.3,0.2947,,,,,
4,1,15.8,0.2955,,,,,
4,1,16.3,0.2962,,,,,
4,1,16.8,0.2965,,,,,
4,1,17.3,0.2972,,,,,
4,1,17.8,0.2976,,,,,
4,1,18.3,0.2976,,,,,
4,1,18.7,0.2976,,,,,
4,1,19.2,0.2978,,,,,
4,1,19.8,0.2986,,,,,
4,1,20.2,0.2988,,,,,
4,1,20.7,0.2992,,,,,
4,1,21.2,0.3,,,,,
4,1,21.7,0.3005,,,,,
4,1,22.3,0.3007,,,,,
4,1,22.7,0.3014,,,,,
4,1,23.2,0.3025,,,,,
4,1,23.8,0.3031,,,,,
4,1,24.2,0.3044,,,,,
4,1,24.7,0.3054,,,,,
4,1,25.3,0.3063,,,,,
4,1,25.7,0.3067,,,,,
4,1,26.2,0.3073,,,,,
4,1,26.6,0.3088,,,,,
4,1,27,0.3099,,,,,
4,1,27.5,0.3107,,,,,
4,1,27.9,0.3112,,,,,
4,1,28.3,0.3121,,,,,
4,1,28.7,0.313,,,,,
4,1,29.2,0.3143,,,,,
4,1,29.6,0.3157,,,,,
4,1,30.1,0.3172,,,,,
4,1,30.6,0.3187,,,,,
4,1,31.1,0.3208,,,,,
4,1,31.6,0.3227,,,,,
4,1,32,0.3236,,,,,
4,1,32.4,0.3251,,,,,
4,1,33,0.3271,,,,,
4,1,33.5,0.3296,,,,,
4,1,34,0.3315,,,,,
4,1,34.4,0.3331,,,,,
4,1,34.9,0.3351,,,,,
4,1,35.4,0.3372,,,,,
4,1,35.9,0.3394,,,,,
4,1,36.4,0.3411,,,,,
4,1,36.9,0.3438,,,,,
4,1,37.3,0.3459,,,,,
4,1,37.8,0.3473,,,,,
4,1,38.3,0.3502,,,,,
4,1,38.8,0.3517,,,,,
4,1,39.3,0.3535,,,,,
4,1,39.7,0.3559,,,,,
4,1,40.2,0.3569,,,,,
4,1,40.7,0.3594,,,,,
4,1,41.2,0.3606,,,,,
4,1,41.7,0.3617,,,,,
4,1,42.2,0.3625,,,,,
4,1,42.7,0.3643,,,,,
4,1,43.2,0.3656,,,,,
4,1,43.7,0.3664,,,,,
4,1,44.2,0.3674,,,,,
4,1,44.7,0.3684,,,,,
4,1,45.2,0.3691,,,,,
4,1,45.6,0.37,,,,,
4,1,46.2,0.3712,,,,,
4,1,46.6,0.3716,,,,,
4,1,47.2,0.3723,,,,,
4,1,47.6,0.3728,,,,,
4,1,48.2,0.3729,,,,,
4,1,48.6,0.3734,,,,,
4,1,49.2,0.3741,,,,,
4,1,49.6,0.3743,,,,,
4,1,50.2,0.3742,,,,,
4,1,50.6,0.3749,,,,,
4,1,51.1,0.3748,,,,,
4,1,51.6,0.3755,,,,,
4,1,52.1,0.3759,,,,,
4,1,52.6,0.3763,,,,,
4,1,53.1,0.3761,,,,,
4,1,53.7,0.3768,,,,,
4,1,54,0.3766,,,,,
4,1,54.6,0.3768,,,,,
4,1,55.1,0.3771,,,,,
4,1,55.6,0.3773,,,,,
4,1,56.1,0.3775,,,,,
4,1,56.5,0.3774,,,,,
4,1,57.1,0.3777,,,,,
4,1,57.6,0.3781,,,,,
4,1,58.1,0.3785,,,,,
4,1,58.5,0.3787,,,,,
4,1,59.1,0.3783,,,,,
4,1,59.5,0.3784,,,,,
4,1,60,0.3786,,,,,
4,1,60.6,0.379,,,,,
4,1,61,0.3793,,,,,
4,1,61.5,0.3792,,,,,
4,1,62.1,0.38,,,,,
4,1,62.5,0.3796,,,,,
4,1,63,0.3802,,,,,
4,1,63.5,0.3806,,,,,
4,1,64,0.3801,,,,,
4,1,64.5,0.3803,,,,,
