Sample,Pathlength,Temperature,Absorbance, ,, ,, 
1,1,73.9,0.0144,,,,,
1,1,74.4,0.0147,,,,,
1,1,74.9,0.0147,,,,,
1,1,75.4,0.0149,,,,,
1,1,75.9,0.0151,,,,,
1,1,76.4,0.0154,,,,,
1,1,77,0.0154,,,,,
1,1,77.4,0.0156,,,,,
1,1,77.9,0.0158,,,,,
1,1,78.4,0.016,,,,,
1,1,78.8,0.0161,,,,,
1,1,79.5,0.0163,,,,,
1,1,79.8,0.0165,,,,,
1,1,80.4,0.0166,,,,,
1,1,80.8,0.0167,,,,,
1,1,81.4,0.0168,,,,,
1,1,81.9,0.0171,,,,,
1,1,82.6,0.0171,,,,,
1,1,82.9,0.0174,,,,,
1,1,83.3,0.0175,,,,,
1,1,83.9,0.0178,,,,,
1,1,84.3,0.0182,,,,,
1,1,84.8,0.0183,,,,,
1,1,85.2,0.0186,,,,,
1,1,85.9,0.0189,,,,,
1,1,86.3,0.0191,,,,,
1,1,86.8,0.0193,,,,,
1,1,87.4,0.0197,,,,,
1,1,87.8,0.0199,,,,,
1,1,88.3,0.0202,,,,,
1,1,88.8,0.0207,,,,,
1,1,89.6,0.0208,,,,,
2,0.1,20.7,0.6497,,,,,
2,0.1,20.9,0.6507,,,,,
2,0.1,21.4,0.6513,,,,,
2,0.1,21.9,0.6517,,,,,
2,0.1,22.4,0.652,,,,,
2,0.1,22.9,0.6528,,,,,
2,0.1,23.4,0.6536,,,,,
2,0.1,23.9,0.654,,,,,
2,0.1,24.4,0.6547,,,,,
2,0.1,24.9,0.6555,,,,,
2,0.1,25.3,0.6563,,,,,
2,0.1,25.8,0.6569,,,,,
2,0.1,26.2,0.6577,,,,,
2,0.1,26.6,0.6582,,,,,
2,0.1,27.1,0.6594,,,,,
2,0.1,27.5,0.6602,,,,,
2,0.1,27.9,0.6606,,,,,
2,0.1,28.4,0.6616,,,,,
2,0.1,28.9,0.6624,,,,,
2,0.1,29.4,0.6633,,,,,
2,0.1,29.9,0.6643,,,,,
2,0.1,30.4,0.6655,,,,,
2,0.1,30.9,0.6671,,,,,
2,0.1,31.4,0.6677,,,,,
2,0.1,31.9,0.6693,,,,,
2,0.1,32.4,0.6703,,,,,
2,0.1,32.8,0.6705,,,,,
2,0.1,33.3,0.6715,,,,,
2,0.1,33.8,0.6725,,,,,
2,0.1,34.3,0.6739,,,,,
2,0.1,34.9,0.6756,,,,,
2,0.1,35.2,0.676,,,,,
2,0.1,35.7,0.6768,,,,,
2,0.1,36.2,0.6782,,,,,
2,0.1,36.7,0.6801,,,,,
2,0.1,37.2,0.6817,,,,,
2,0.1,37.7,0.6836,,,,,
2,0.1,38.2,0.685,,,,,
2,0.1,38.7,0.6871,,,,,
2,0.1,39.2,0.6896,,,,,
2,0.1,39.7,0.6917,,,,,
2,0.1,40.1,0.6944,,,,,
2,0.1,40.6,0.6959,,,,,
2,0.1,41.2,0.6989,,,,,
2,0.1,41.6,0.7011,,,,,
2,0.1,42.2,0.7043,,,,,
2,0.1,42.7,0.7072,,,,,
2,0.1,43.1,0.71,,,,,
2,0.1,43.7,0.7135,,,,,
2,0.1,44.2,0.7173,,,,,
2,0.1,44.7,0.7211,,,,,
2,0.1,45.1,0.725,,,,,
2,0.1,45.6,0.7291,,,,,
2,0.1,46.1,0.734,,,,,
2,0.1,46.6,0.7379,,,,,
2,0.1,47.2,0.7436,,,,,
2,0.1,47.6,0.7479,,,,,
2,0.1,48.1,0.7527,,,,,
2,0.1,48.6,0.7576,,,,,
2,0.1,49.1,0.7638,,,,,
2,0.1,49.6,0.7688,,,,,
2,0.1,50.1,0.7751,,,,,
2,0.1,50.6,0.7792,,,,,
2,0.1,51.1,0.7849,,,,,
2,0.1,51.6,0.7905,,,,,
2,0.1,52.1,0.7955,,,,,
2,0.1,52.6,0.8006,,,,,
2,0.1,53.1,0.8053,,,,,
2,0.1,53.6,0.8111,,,,,
2,0.1,54.1,0.8147,,,,,
2,0.1,54.6,0.8195,,,,,
2,0.1,55.1,0.8232,,,,,
2,0.1,55.6,0.8263,,,,,
2,0.1,56.1,0.8295,,,,,
2,0.1,56.6,0.8321,,,,,
2,0.1,57.1,0.8341,,,,,
2,0.1,57.5,0.8362,,,,,
2,0.1,58.1,0.8385,,,,,
2,0.1,58.6,0.8403,,,,,
2,0.1,59.1,0.8415,,,,,
2,0.1,59.6,0.843,,,,,
2,0.1,60,0.8439,,,,,
2,0.1,60.5,0.8454,,,,,
2,0.1,61,0.8454,,,,,
2,0.1,61.5,0.8466,,,,,
2,0.1,62,0.8472,,,,,
2,0.1,62.5,0.8472,,,,,
2,0.1,63,0.8475,,,,,
2,0.1,63.5,0.8478,,,,,
2,0.1,64.1,0.8478,,,,,
2,0.1,64.5,0.8484,,,,,
2,0.1,65,0.8484,,,,,
2,0.1,65.5,0.8487,,,,,
2,0.1,66,0.849,,,,,
2,0.1,66.5,0.849,,,,,
2,0.1,66.9,0.849,,,,,
2,0.1,67.5,0.8493,,,,,
2,0.1,68,0.8499,,,,,
2,0.1,68.5,0.8496,,,,,
2,0.1,69,0.8499,,,,,
2,0.1,69.5,0.8499,,,,,
2,0.1,70,0.8499,,,,,
2,0.1,70.5,0.8508,,,,,
2,0.1,71,0.8505,,,,,
2,0.1,71.4,0.8505,,,,,
2,0.1,72,0.8511,,,,,
2,0.1,72.4,0.8511,,,,,
2,0.1,73,0.8505,,,,,
2,0.1,73.5,0.8508,,,,,
2,0.1,73.9,0.8511,,,,,
2,0.1,74.4,0.8511,,,,,
2,0.1,74.9,0.8518,,,,,
2,0.1,75.4,0.8524,,,,,
2,0.1,75.9,0.8533,,,,,
2,0.1,76.4,0.853,,,,,
2,0.1,77,0.8539,,,,,
2,0.1,77.4,0.8548,,,,,
2,0.1,77.9,0.8545,,,,,
2,0.1,78.4,0.8545,,,,,
2,0.1,78.8,0.8551,,,,,
2,0.1,79.5,0.8551,,,,,
2,0.1,79.8,0.8557,,,,,
2,0.1,80.4,0.856,,,,,
2,0.1,80.8,0.857,,,,,
2,0.1,81.4,0.8567,,,,,
2,0.1,81.9,0.8576,,,,,
2,0.1,82.6,0.8576,,,,,
2,0.1,82.9,0.8585,,,,,
2,0.1,83.3,0.8594,,,,,
2,0.1,83.9,0.8597,,,,,
2,0.1,84.3,0.8594,,,,,
2,0.1,84.8,0.8604,,,,,
2,0.1,85.2,0.8601,,,,,
2,0.1,85.9,0.8607,,,,,
2,0.1,86.3,0.8613,,,,,
2,0.1,86.8,0.8619,,,,,
2,0.1,87.4,0.8626,,,,,
2,0.1,87.8,0.8632,,,,,
2,0.1,88.3,0.8638,,,,,
2,0.1,88.8,0.8641,,,,,
2,0.1,89.6,0.8647,,,,,
3,0.5,20.7,0.6608,,,,,
3,0.5,20.9,0.6598,,,,,
3,0.5,21.4,0.6604,,,,,
3,0.5,21.9,0.6612,,,,,
3,0.5,22.4,0.6616,,,,,
3,0.5,22.9,0.6622,,,,,
3,0.5,23.4,0.6631,,,,,
3,0.5,23.9,0.6637,,,,,
3,0.5,24.4,0.6645,,,,,
3,0.5,24.9,0.6653,,,,,
3,0.5,25.3,0.6659,,,,,
3,0.5,25.8,0.6665,,,,,
3,0.5,26.2,0.6671,,,,,
3,0.5,26.6,0.6677,,,,,
3,0.5,27.1,0.6687,,,,,
3,0.5,27.5,0.6695,,,,,
3,0.5,27.9,0.6703,,,,,
3,0.5,28.4,0.6711,,,,,
3,0.5,28.9,0.6717,,,,,
3,0.5,29.4,0.6727,,,,,
3,0.5,29.9,0.6739,,,,,
3,0.5,30.4,0.6747,,,,,
3,0.5,30.9,0.676,,,,,
3,0.5,31.4,0.6768,,,,,
3,0.5,31.9,0.6778,,,,,
3,0.5,32.4,0.6788,,,,,
3,0.5,32.8,0.6801,,,,,
3,0.5,33.3,0.6817,,,,,
3,0.5,33.8,0.6831,,,,,
3,0.5,34.3,0.6846,,,,,
3,0.5,34.9,0.6856,,,,,
3,0.5,35.2,0.6867,,,,,
3,0.5,35.7,0.6879,,,,,
3,0.5,36.2,0.6898,,,,,
3,0.5,36.7,0.6919,,,,,
3,0.5,37.2,0.6942,,,,,
3,0.5,37.7,0.6966,,,,,
3,0.5,38.2,0.6989,,,,,
3,0.5,38.7,0.7017,,,,,
3,0.5,39.2,0.7041,,,,,
3,0.5,39.7,0.7074,,,,,
3,0.5,40.1,0.71,,,,,
3,0.5,40.6,0.7126,,,,,
3,0.5,41.2,0.7166,,,,,
3,0.5,41.6,0.7209,,,,,
3,0.5,42.2,0.7236,,,,,
3,0.5,42.7,0.7277,,,,,
3,0.5,43.1,0.7316,,,,,
3,0.5,43.7,0.7361,,,,,
3,0.5,44.2,0.7407,,,,,
3,0.5,44.7,0.745,,,,,
3,0.5,45.1,0.7493,,,,,
3,0.5,45.6,0.7547,,,,,
3,0.5,46.1,0.7596,,,,,
3,0.5,46.6,0.7638,,,,,
3,0.5,47.2,0.7695,,,,,
3,0.5,47.6,0.7736,,,,,
3,0.5,48.1,0.7782,,,,,
3,0.5,48.6,0.7821,,,,,
3,0.5,49.1,0.787,,,,,
3,0.5,49.6,0.791,,,,,
3,0.5,50.1,0.795,,,,,
3,0.5,50.6,0.7982,,,,,
3,0.5,51.1,0.8012,,,,,
3,0.5,51.6,0.8042,,,,,
3,0.5,52.1,0.8072,,,,,
3,0.5,52.6,0.8097,,,,,
3,0.5,53.1,0.8119,,,,,
3,0.5,53.6,0.8138,,,,,
3,0.5,54.1,0.8161,,,,,
3,0.5,54.6,0.8175,,,,,
3,0.5,55.1,0.8189,,,,,
3,0.5,55.6,0.82,,,,,
3,0.5,56.1,0.8212,,,,,
3,0.5,56.6,0.822,,,,,
3,0.5,57.1,0.8234,,,,,
3,0.5,57.5,0.8237,,,,,
3,0.5,58.1,0.8252,,,,,
3,0.5,58.6,0.8257,,,,,
3,0.5,59.1,0.826,,,,,
3,0.5,59.6,0.8266,,,,,
3,0.5,60,0.8269,,,,,
3,0.5,60.5,0.8275,,,,,
3,0.5,61,0.828,,,,,
3,0.5,61.5,0.8286,,,,,
3,0.5,62,0.8286,,,,,
3,0.5,62.5,0.8289,,,,,
3,0.5,63,0.8292,,,,,
3,0.5,63.5,0.8298,,,,,
3,0.5,64.1,0.8301,,,,,
3,0.5,64.5,0.8301,,,,,
3,0.5,65,0.8309,,,,,
3,0.5,65.5,0.8309,,,,,
3,0.5,66,0.8315,,,,,
3,0.5,66.5,0.8315,,,,,
3,0.5,66.9,0.8324,,,,,
3,0.5,67.5,0.8324,,,,,
3,0.5,68,0.833,,,,,
3,0.5,68.5,0.8333,,,,,
3,0.5,69,0.8335,,,,,
3,0.5,69.5,0.8338,,,,,
3,0.5,70,0.8341,,,,,
3,0.5,70.5,0.8344,,,,,
3,0.5,71,0.8347,,,,,
3,0.5,71.4,0.8353,,,,,
3,0.5,72,0.8356,,,,,
3,0.5,72.4,0.8356,,,,,
3,0.5,73,0.8362,,,,,
3,0.5,73.5,0.8365,,,,,
3,0.5,73.9,0.8365,,,,,
3,0.5,74.4,0.8371,,,,,
3,0.5,74.9,0.8374,,,,,
3,0.5,75.4,0.838,,,,,
3,0.5,75.9,0.8382,,,,,
3,0.5,76.4,0.8385,,,,,
3,0.5,77,0.8394,,,,,
3,0.5,77.4,0.8394,,,,,
3,0.5,77.9,0.84,,,,,
3,0.5,78.4,0.8409,,,,,
3,0.5,78.8,0.8409,,,,,
3,0.5,79.5,0.8418,,,,,
3,0.5,79.8,0.8421,,,,,
3,0.5,80.4,0.8424,,,,,
3,0.5,80.8,0.8433,,,,,
3,0.5,81.4,0.8439,,,,,
3,0.5,81.9,0.8439,,,,,
3,0.5,82.6,0.8442,,,,,
3,0.5,82.9,0.8457,,,,,
3,0.5,83.3,0.8463,,,,,
3,0.5,83.9,0.8469,,,,,
3,0.5,84.3,0.8478,,,,,
3,0.5,84.8,0.8487,,,,,
3,0.5,85.2,0.8493,,,,,
3,0.5,85.9,0.8496,,,,,
3,0.5,86.3,0.8505,,,,,
3,0.5,86.8,0.8518,,,,,
3,0.5,87.4,0.8527,,,,,
3,0.5,87.8,0.853,,,,,
3,0.5,88.3,0.8539,,,,,
3,0.5,88.8,0.8548,,,,,
4,1,20.7,0.2962,,,,,
4,1,20.9,0.2971,,,,,
4,1,21.4,0.2982,,,,,
4,1,21.9,0.2968,,,,,
4,1,22.4,0.297,,,,,
4,1,22.9,0.2967,,,,,
4,1,23.4,0.2968,,,,,
4,1,23.9,0.2969,,,,,
4,1,24.4,0.2976,,,,,
4,1,24.9,0.2978,,,,,
4,1,25.3,0.2981,,,,,
4,1,25.8,0.2982,,,,,
4,1,26.2,0.2983,,,,,
4,1,26.6,0.2985,,,,,
4,1,27.1,0.2988,,,,,
4,1,27.5,0.2994,,,,,
4,1,27.9,0.3,,,,,
4,1,28.4,0.3005,,,,,
4,1,28.9,0.301,,,,,
4,1,29.4,0.3016,,,,,
4,1,29.9,0.3025,,,,,
4,1,30.4,0.3028,,,,,
4,1,30.9,0.3033,,,,,
4,1,31.4,0.3041,,,,,
4,1,31.9,0.3052,,,,,
4,1,32.4,0.3058,,,,,
4,1,32.8,0.3069,,,,,
4,1,33.3,0.3072,,,,,
4,1,33.8,0.3083,,,,,
4,1,34.3,0.3094,,,,,
4,1,34.9,0.3103,,,,,
4,1,35.2,0.3111,,,,,
4,1,35.7,0.3122,,,,,
4,1,36.2,0.3134,,,,,
4,1,36.7,0.3148,,,,,
4,1,37.2,0.3163,,,,,
4,1,37.7,0.3176,,,,,
4,1,38.2,0.3189,,,,,
4,1,38.7,0.3204,,,,,
4,1,39.2,0.3224,,,,,
4,1,39.7,0.3237,,,,,
4,1,40.1,0.3253,,,,,
4,1,40.6,0.3278,,,,,
4,1,41.2,0.3288,,,,,
4,1,41.6,0.3306,,,,,
4,1,42.2,0.3325,,,,,
4,1,42.7,0.334,,,,,
4,1,43.1,0.3357,,,,,
4,1,43.7,0.3379,,,,,
4,1,44.2,0.3399,,,,,
4,1,44.7,0.3412,,,,,
4,1,45.1,0.3428,,,,,
4,1,45.6,0.3443,,,,,
4,1,46.1,0.3457,,,,,
4,1,46.6,0.3471,,,,,
4,1,47.2,0.3488,,,,,
4,1,47.6,0.3499,,,,,
4,1,48.1,0.3513,,,,,
4,1,48.6,0.3516,,,,,
4,1,49.1,0.3527,,,,,
4,1,49.6,0.3537,,,,,
4,1,50.1,0.354,,,,,
4,1,50.6,0.3546,,,,,
4,1,51.1,0.3556,,,,,
4,1,51.6,0.3563,,,,,
4,1,52.1,0.3562,,,,,
4,1,52.6,0.3571,,,,,
4,1,53.1,0.3577,,,,,
4,1,53.6,0.3577,,,,,
4,1,54.1,0.3579,,,,,
4,1,54.6,0.3585,,,,,
4,1,55.1,0.3587,,,,,
4,1,55.6,0.3586,,,,,
4,1,56.1,0.3591,,,,,
4,1,56.6,0.3594,,,,,
4,1,57.1,0.3598,,,,,
4,1,57.5,0.36,,,,,
4,1,58.1,0.3602,,,,,
4,1,58.6,0.3602,,,,,
4,1,59.1,0.3605,,,,,
4,1,59.6,0.3611,,,,,
4,1,60,0.3612,,,,,
4,1,60.5,0.3613,,,,,
4,1,61,0.3616,,,,,
4,1,61.5,0.3621,,,,,
4,1,62,0.3622,,,,,
4,1,62.5,0.3628,,,,,
4,1,63,0.3626,,,,,
4,1,63.5,0.363,,,,,
4,1,64.1,0.3629,,,,,
4,1,64.5,0.3631,,,,,
4,1,65,0.3639,,,,,
4,1,65.5,0.3638,,,,,
4,1,66,0.3642,,,,,
4,1,66.5,0.3645,,,,,
4,1,66.9,0.3648,,,,,
4,1,67.5,0.3651,,,,,
4,1,68,0.3653,,,,,
4,1,68.5,0.3654,,,,,
4,1,69,0.3656,,,,,
4,1,69.5,0.3661,,,,,
4,1,70,0.3664,,,,,
4,1,70.5,0.367,,,,,
4,1,71,0.3669,,,,,
4,1,71.4,0.3673,,,,,
4,1,72,0.3675,,,,,
4,1,72.4,0.3679,,,,,
4,1,73,0.3682,,,,,
4,1,73.5,0.3685,,,,,
4,1,73.9,0.3689,,,,,
4,1,74.4,0.3693,,,,,
4,1,74.9,0.3696,,,,,
4,1,75.4,0.3699,,,,,
4,1,75.9,0.3704,,,,,
4,1,76.4,0.3713,,,,,
4,1,77,0.3713,,,,,
4,1,77.4,0.3717,,,,,
4,1,77.9,0.3723,,,,,
4,1,78.4,0.3726,,,,,
4,1,78.8,0.3728,,,,,
4,1,79.5,0.3735,,,,,
4,1,79.8,0.374,,,,,
4,1,80.4,0.3743,,,,,
4,1,80.8,0.3751,,,,,
4,1,81.4,0.3753,,,,,
4,1,81.9,0.3756,,,,,
4,1,82.6,0.376,,,,,
4,1,82.9,0.3765,,,,,
4,1,83.3,0.3773,,,,,
4,1,83.9,0.3779,,,,,
4,1,84.3,0.3784,,,,,
4,1,84.8,0.3787,,,,,
4,1,85.2,0.3799,,,,,
4,1,85.9,0.3803,,,,,
4,1,86.3,0.3807,,,,,
4,1,86.8,0.3816,,,,,
4,1,87.4,0.3822,,,,,
4,1,87.8,0.3824,,,,,
4,1,88.3,0.3839,,,,,
4,1,88.8,0.384,,,,,
4,1,89.6,0.3847,,,,,
