Sample,Pathlength,Temperature,Absorbance, ,, ,, 
1,1,32.1,-0.073,,,,,
1,1,32.6,-0.073,,,,,
1,1,33.1,-0.0728,,,,,
1,1,33.6,-0.0726,,,,,
1,1,34.1,-0.0727,,,,,
1,1,34.5,-0.0727,,,,,
1,1,35.1,-0.0727,,,,,
1,1,35.6,-0.0724,,,,,
1,1,36.1,-0.0726,,,,,
1,1,36.5,-0.0726,,,,,
1,1,37.1,-0.0727,,,,,
1,1,37.4,-0.0727,,,,,
1,1,38,-0.0726,,,,,
1,1,38.4,-0.0725,,,,,
1,1,38.9,-0.0724,,,,,
1,1,39.4,-0.0721,,,,,
1,1,39.9,-0.0722,,,,,
1,1,40.4,-0.0719,,,,,
1,1,41,-0.0721,,,,,
1,1,41.4,-0.0721,,,,,
1,1,41.9,-0.072,,,,,
2,0.1,4.8,1.2298,,,,,
2,0.1,4.8,1.2306,,,,,
2,0.1,5.1,1.2323,,,,,
2,0.1,5.2,1.2323,,,,,
2,0.1,5.3,1.2323,,,,,
2,0.1,5.4,1.2315,,,,,
2,0.1,5.6,1.2315,,,,,
2,0.1,6,1.234,,,,,
2,0.1,6.5,1.2357,,,,,
2,0.1,6.9,1.2383,,,,,
2,0.1,7.4,1.2408,,,,,
2,0.1,7.8,1.2443,,,,,
2,0.1,8.3,1.2478,,,,,
2,0.1,8.8,1.2495,,,,,
2,0.1,9.3,1.2539,,,,,
2,0.1,9.7,1.2575,,,,,
2,0.1,10.3,1.2629,,,,,
2,0.1,10.7,1.2665,,,,,
2,0.1,11.2,1.2702,,,,,
2,0.1,11.7,1.2758,,,,,
2,0.1,12.2,1.2795,,,,,
2,0.1,12.6,1.2861,,,,,
2,0.1,13.1,1.2909,,,,,
2,0.1,13.6,1.2958,,,,,
2,0.1,14.1,1.3027,,,,,
2,0.1,14.6,1.3097,,,,,
2,0.1,15,1.3168,,,,,
2,0.1,15.5,1.323,,,,,
2,0.1,15.9,1.3314,,,,,
2,0.1,16.4,1.3399,,,,,
2,0.1,16.9,1.3475,,,,,
2,0.1,17.4,1.3575,,,,,
2,0.1,17.8,1.3689,,,,,
2,0.1,18.3,1.3783,,,,,
2,0.1,18.8,1.389,,,,,
2,0.1,19.3,1.4001,,,,,
2,0.1,19.8,1.4127,,,,,
2,0.1,20.2,1.4269,,,,,
2,0.1,20.7,1.439,,,,,
2,0.1,21.2,1.4556,,,,,
2,0.1,21.8,1.4714,,,,,
2,0.1,22.3,1.4908,,,,,
2,0.1,22.8,1.508,,,,,
2,0.1,23.3,1.5242,,,,,
2,0.1,23.9,1.541,,,,,
2,0.1,24.3,1.5532,,,,,
2,0.1,24.7,1.5657,,,,,
2,0.1,25.2,1.5843,,,,,
2,0.1,25.7,1.5997,,,,,
2,0.1,26.2,1.6137,,,,,
2,0.1,26.7,1.6282,,,,,
2,0.1,27.1,1.6409,,,,,
2,0.1,27.7,1.6541,,,,,
2,0.1,28.1,1.67,,,,,
2,0.1,28.7,1.6817,,,,,
2,0.1,29.1,1.6937,,,,,
2,0.1,29.6,1.7086,,,,,
2,0.1,30.1,1.7163,,,,,
2,0.1,30.6,1.724,,,,,
2,0.1,31.1,1.7346,,,,,
2,0.1,31.6,1.7427,,,,,
2,0.1,32.1,1.751,,,,,
2,0.1,32.6,1.7623,,,,,
2,0.1,33.1,1.768,,,,,
2,0.1,33.6,1.7798,,,,,
2,0.1,34.1,1.7828,,,,,
2,0.1,34.5,1.7918,,,,,
2,0.1,35.1,1.798,,,,,
2,0.1,35.6,1.8043,,,,,
2,0.1,36.1,1.8043,,,,,
2,0.1,36.5,1.8106,,,,,
2,0.1,37.1,1.8138,,,,,
2,0.1,37.4,1.8138,,,,,
2,0.1,38,1.817,,,,,
2,0.1,38.4,1.817,,,,,
2,0.1,38.9,1.817,,,,,
2,0.1,39.4,1.8236,,,,,
2,0.1,39.9,1.8203,,,,,
2,0.1,40.4,1.8236,,,,,
2,0.1,41,1.8236,,,,,
2,0.1,41.4,1.8236,,,,,
2,0.1,41.9,1.8269,,,,,
3,0.5,4.8,1.0697,,,,,
3,0.5,4.8,1.0702,,,,,
3,0.5,5.1,1.0731,,,,,
3,0.5,5.2,1.0737,,,,,
3,0.5,5.3,1.0743,,,,,
3,0.5,5.4,1.0731,,,,,
3,0.5,5.6,1.0737,,,,,
3,0.5,6,1.079,,,,,
3,0.5,6.5,1.0826,,,,,
3,0.5,6.9,1.0856,,,,,
3,0.5,7.4,1.0904,,,,,
3,0.5,7.8,1.0953,,,,,
3,0.5,8.3,1.1003,,,,,
3,0.5,8.8,1.1047,,,,,
3,0.5,9.3,1.1091,,,,,
3,0.5,9.7,1.1142,,,,,
3,0.5,10.3,1.1213,,,,,
3,0.5,10.7,1.1279,,,,,
3,0.5,11.2,1.1326,,,,,
3,0.5,11.7,1.1393,,,,,
3,0.5,12.2,1.1462,,,,,
3,0.5,12.6,1.1546,,,,,
3,0.5,13.1,1.1624,,,,,
3,0.5,13.6,1.1711,,,,,
3,0.5,14.1,1.1815,,,,,
3,0.5,14.6,1.1898,,,,,
3,0.5,15,1.2006,,,,,
3,0.5,15.5,1.2101,,,,,
3,0.5,15.9,1.2207,,,,,
3,0.5,16.4,1.2332,,,,,
3,0.5,16.9,1.2434,,,,,
3,0.5,17.4,1.2548,,,,,
3,0.5,17.8,1.2665,,,,,
3,0.5,18.3,1.2795,,,,,
3,0.5,18.8,1.2909,,,,,
3,0.5,19.3,1.3037,,,,,
3,0.5,19.8,1.3157,,,,,
3,0.5,20.2,1.3271,,,,,
3,0.5,20.7,1.3378,,,,,
3,0.5,21.2,1.3509,,,,,
3,0.5,21.8,1.3621,,,,,
3,0.5,22.3,1.3759,,,,,
3,0.5,22.8,1.389,,,,,
3,0.5,23.3,1.3976,,,,,
3,0.5,23.9,1.4076,,,,,
3,0.5,24.3,1.4139,,,,,
3,0.5,24.7,1.4204,,,,,
3,0.5,25.2,1.4269,,,,,
3,0.5,25.7,1.4323,,,,,
3,0.5,26.2,1.4376,,,,,
3,0.5,26.7,1.4431,,,,,
3,0.5,27.1,1.4486,,,,,
3,0.5,27.7,1.4542,,,,,
3,0.5,28.1,1.457,,,,,
3,0.5,28.7,1.4598,,,,,
3,0.5,29.1,1.4627,,,,,
3,0.5,29.6,1.4685,,,,,
3,0.5,30.1,1.4699,,,,,
3,0.5,30.6,1.4728,,,,,
3,0.5,31.1,1.4743,,,,,
3,0.5,31.6,1.4743,,,,,
3,0.5,32.1,1.4743,,,,,
3,0.5,32.6,1.4758,,,,,
3,0.5,33.1,1.4788,,,,,
3,0.5,33.6,1.4802,,,,,
3,0.5,34.1,1.4817,,,,,
3,0.5,34.5,1.4802,,,,,
3,0.5,35.1,1.4832,,,,,
3,0.5,35.6,1.4832,,,,,
3,0.5,36.1,1.4832,,,,,
3,0.5,36.5,1.4847,,,,,
3,0.5,37.1,1.4847,,,,,
3,0.5,37.4,1.4863,,,,,
3,0.5,38,1.4878,,,,,
3,0.5,38.4,1.4878,,,,,
3,0.5,38.9,1.4878,,,,,
3,0.5,39.4,1.4893,,,,,
3,0.5,39.9,1.4893,,,,,
3,0.5,40.4,1.4924,,,,,
3,0.5,41,1.4939,,,,,
3,0.5,41.4,1.4939,,,,,
3,0.5,41.9,1.4939,,,,,
4,1,4.8,0.4964,,,,,
4,1,4.8,0.497,,,,,
4,1,5.1,0.4999,,,,,
4,1,5.2,0.501,,,,,
4,1,5.3,0.5002,,,,,
4,1,5.4,0.4984,,,,,
4,1,5.6,0.4993,,,,,
4,1,6,0.5026,,,,,
4,1,6.5,0.508,,,,,
4,1,6.9,0.5121,,,,,
4,1,7.4,0.5147,,,,,
4,1,7.8,0.5168,,,,,
4,1,8.3,0.5184,,,,,
4,1,8.8,0.5215,,,,,
4,1,9.3,0.526,,,,,
4,1,9.7,0.5308,,,,,
4,1,10.3,0.5364,,,,,
4,1,10.7,0.5408,,,,,
4,1,11.2,0.546,,,,,
4,1,11.7,0.5511,,,,,
4,1,12.2,0.556,,,,,
4,1,12.6,0.5601,,,,,
4,1,13.1,0.5634,,,,,
4,1,13.6,0.5687,,,,,
4,1,14.1,0.5742,,,,,
4,1,14.6,0.5805,,,,,
4,1,15,0.5864,,,,,
4,1,15.5,0.5908,,,,,
4,1,15.9,0.5962,,,,,
4,1,16.4,0.6003,,,,,
4,1,16.9,0.6057,,,,,
4,1,17.4,0.6105,,,,,
4,1,17.8,0.6158,,,,,
4,1,18.3,0.6203,,,,,
4,1,18.8,0.6244,,,,,
4,1,19.3,0.6284,,,,,
4,1,19.8,0.6317,,,,,
4,1,20.2,0.6343,,,,,
4,1,20.7,0.6375,,,,,
4,1,21.2,0.6409,,,,,
4,1,21.8,0.644,,,,,
4,1,22.3,0.6468,,,,,
4,1,22.8,0.6499,,,,,
4,1,23.3,0.6532,,,,,
4,1,23.9,0.6554,,,,,
4,1,24.3,0.6566,,,,,
4,1,24.7,0.6577,,,,,
4,1,25.2,0.6593,,,,,
4,1,25.7,0.6611,,,,,
4,1,26.2,0.6626,,,,,
4,1,26.7,0.6629,,,,,
4,1,27.1,0.6645,,,,,
4,1,27.7,0.6658,,,,,
4,1,28.1,0.6663,,,,,
4,1,28.7,0.6668,,,,,
4,1,29.1,0.6672,,,,,
4,1,29.6,0.6681,,,,,
4,1,30.1,0.6691,,,,,
4,1,30.6,0.67,,,,,
4,1,31.1,0.6707,,,,,
4,1,31.6,0.6709,,,,,
4,1,32.1,0.6716,,,,,
4,1,32.6,0.6721,,,,,
4,1,33.1,0.6723,,,,,
4,1,33.6,0.6728,,,,,
4,1,34.1,0.6732,,,,,
4,1,34.5,0.6737,,,,,
4,1,35.1,0.6746,,,,,
4,1,35.6,0.6739,,,,,
4,1,36.1,0.6744,,,,,
4,1,36.5,0.6744,,,,,
4,1,37.1,0.6749,,,,,
4,1,37.4,0.6746,,,,,
4,1,38,0.6756,,,,,
4,1,38.4,0.6746,,,,,
4,1,38.9,0.676,,,,,
4,1,39.4,0.6758,,,,,
4,1,39.9,0.6765,,,,,
4,1,40.4,0.6767,,,,,
4,1,41,0.6774,,,,,
4,1,41.4,0.6774,,,,,
4,1,41.9,0.6779,,,,,
